Address,Latitude,Longitude
Jalan Hari Raya,1.35458301294619,103.837665282107
Jalan Keli,1.34679111096474,103.881826475709
Jalan Khamis,1.35405399027377,103.837155636389
Jalan Ikan Merah,1.35416199380035,103.834457892167
Jalan Isnin,1.35357890936811,103.836588922781
Jalan Minggu,1.35359729881323,103.836323007597
Jalan Pintau,1.35403571119605,103.839944840605
Jalan Rabu,1.35397254666801,103.836888516152
Jalan Sembilang,1.35656298269035,103.834025473029
Jalan Terubok,1.35374495932617,103.834912156395
Shunfu Road,1.35200745401591,103.837031862103
Sin Ming Road,1.36017975226367,103.840443758583
Canberra Drive,1.43769199919618,103.830277614211
Yishun Avenue 7,1.43706628204098,103.831120689838
Yishun Ring Road,1.41691210086435,103.835336299063
Yishun Street 11,1.43076992740758,103.833036581863
Jalan Gembira,1.33267785158309,103.879504594318
Jalan Kemajuan,1.33270677768836,103.88155221698
Jalan Muhibbah,1.33231921504256,103.880353125843
Jalan Mulia,1.33282076143466,103.879083831098
Jalan Setia,1.33322916261221,103.878995584117
Joo Seng Road,1.33520143444299,103.878702994487
Kampong Ampat,1.33278525537705,103.882221731261
Upper Aljunied Lane,1.33495593074876,103.881581049872
Geylang Road,1.31008429629945,103.8707782715
Lorong 9 Geylang,1.31244748028311,103.876349019317
Lorong 11 Geylang,1.31262340379271,103.876943696969
Lorong 13 Geylang,1.31265305788603,103.877559703496
Lorong 15 Geylang,1.312829380594,103.878147917575
Lorong 21 Geylang,1.31317202004067,103.880002587436
Sims Avenue,1.31616360917262,103.889545199814
Chancery Lane,1.31845020233528,103.836596501045
Dunearn Road,1.32162720092152,103.823497961309
Gilstead Road,1.31496035037871,103.838459402687
Devonshire Road,1.29719285545648,103.837470929944
Guillemard Road,1.31454090676881,103.892407902763
Lorong 4 Geylang,1.31132969345473,103.87602835242
Lorong 6 Geylang,1.31115202963177,103.876674762958
Lorong 8 Geylang,1.31181054326776,103.877164387335
Lorong 14 Geylang,1.31219356359095,103.879175565377
Balestier Road,1.3194793262088,103.854276707693
Jalan Ampas,1.32594687231998,103.850839479307
Jalan Kemaman,1.32634786222236,103.849903424117
Kim Keat Road,1.32420580518988,103.85247150073
Lorong Limau,1.32372053147273,103.855749473454
Minbu Road,1.32337432256355,103.850380826925
Pasir Ris Drive 1,1.3748820566351,103.940592109521
Lorong 28 Geylang,1.31304113579468,103.885713201642
Lorong 30 Geylang,1.31345709214795,103.886467318231
Lorong 1 Toa Payoh,1.34123820692527,103.846389510905
Ang Mo Kio Avenue 3,1.36931517954752,103.847153924066
Irving Road,1.33567844788688,103.886237738306
Playfair Road,1.3332669335448,103.886533192457
Shaw Road,1.30615048740141,103.83185337296
Woodlands Avenue 6,1.42862831485658,103.79630400484
Woodlands Crescent,1.44477273200993,103.812740484665
Yishun Avenue 5,1.43076992740758,103.833036581863
Yishun Street 72,1.42539842441665,103.833259035976
Lorong 17 Geylang,1.31295535798145,103.878972648946
Tampines Street 12,1.35845019253569,103.933253522348
Bishan Street 22,1.35777333921775,103.844621257265
Commonwealth Close,1.303787443937,103.800385265974
Commonwealth Drive,1.2999663767853,103.797720130697
Eden Grove,1.34387710487363,103.871598925171
Jalan Sayang,1.31023379126621,103.920505575845
Jalan Selamat,1.32168899947453,103.916144720755
Jalan Senyum,1.32029615156626,103.914920799394
Tampines Street 41,1.35783243904096,103.945773504554
Ang Mo Kio Avenue 4,1.37999943101882,103.841407224475
Ang Mo Kio Avenue 5,1.37731149652799,103.860485872465
Ang Mo Kio Street 52,1.37196445720109,103.851763531681
Chai Chee Avenue,1.32416223531658,103.923989283543
Hougang Avenue 2,1.36868496277618,103.884309433634
Lorong 7 Toa Payoh,1.33496995780087,103.857192519078
Lorong Selangat,1.3450441625797,103.86856608878
Sommerville Road,1.34454301540891,103.870516874503
Maria Ave,1.32103608571513,103.920419176023
Marine Terrace,1.30407074370247,103.914646652036
Toh Guan Road East,1.33583470103276,103.748281616371
Watten Drive,1.32750469463613,103.806415805098
Watten Estate Road,1.32611006062391,103.809249319742
Admiralty Road West,1.45102884751148,103.780200466877
Bedok North Ave 2,1.32852320209845,103.932856033158
Bedok Reservoir Road,1.33758734617106,103.921963603077
Boon Lay Way,1.32747655183299,103.753565568261
Cantonment Road,1.27549895431693,103.841398475091
Changi Road,1.31748692341797,103.904124294029
Jalan Kembangan,1.32346818042934,103.905999143674
Chin Swee Road,1.28741411030412,103.84201477461
Gray Lane,1.31259949404349,103.893963376537
Green Lane,1.31091206871306,103.892298750921
Hillview Terrace,1.35251718692256,103.758936331977
Holland Hill,1.30983060602884,103.802913761541
Jalan Tani,1.36584849907494,103.884856327883
Hougang Avenue 5,1.36709855359263,103.896978678668
Hougang Avenue 6,1.37340363494693,103.890971498594
Jalan Jarak,1.38171959435797,103.875933489157
Jalan Jitong,1.3831970375554,103.869467884058
Jurong East Street 21,1.33553382554428,103.743865452312
Kew Drive,1.32075086597232,103.951749636309
Kinta Road,1.3104239234405,103.853292528612
Race Course Road,1.31586754661,103.858023679286
Thomson Lane,1.33081170420336,103.840175681017
Pasir Ris Street 11,1.36563610941695,103.960861814678
Pasir Ris Street 51,1.36693446505935,103.952998741085
Pipit Road,1.32399305603529,103.886692720017
River Valley Close,1.29510639772836,103.837908586809
Rivervale Drive,1.38246038039285,103.902238681998
Serangoon Avenue 2,1.35288348468299,103.867822806036
Serangoon Avenue 3,1.3738388833849,103.872139505564
Sims Drive,1.31672380462251,103.878786208516
Tampines Street 21,1.35343545338046,103.953023672678
Tampines Street 83,1.35036280478376,103.934554541156
Tampines Street 23,1.353220800141,103.954623904585
Tampines Street 42,1.35711606790292,103.949144797277
Telok Blangah Rise,1.27258913997098,103.821998232106
Ubi Avenue 1,1.33118509619133,103.902098626147
Woodlands Street 13,1.4350799762723,103.780505107227
Yishun Avenue 11,1.43076992740758,103.833036581863
Canberra Drive,1.43769199919618,103.830277614211
Yishun Avenue 7,1.43706628204098,103.831120689838
Yishun Ring Road,1.41691210086435,103.835336299063
Yishun Street 11,1.43076992740758,103.833036581863
Guillemard Road,1.31454090676881,103.892407902763
Lorong 4 Geylang,1.31132969345473,103.87602835242
Lorong 6 Geylang,1.31115202963177,103.876674762958
Lorong 8 Geylang,1.31181054326776,103.877164387335
Lorong 14 Geylang,1.31219356359095,103.879175565377
Lorong 16 Geylang,1.31228167094409,103.880196097174
Lorong 18 Geylang,1.31243585763309,103.880783450117
Jalan Gembira,1.33267785158309,103.879504594318
Jalan Kemajuan,1.33270677768836,103.88155221698
Jalan Muhibbah,1.33231921504256,103.880353125843
Jalan Mulia,1.33282076143466,103.879083831098
Jalan Setia,1.33322916261221,103.878995584117
Joo Seng Road,1.33520143444299,103.878702994487
Kampong Ampat,1.33278525537705,103.882221731261
Upper Aljunied Lane,1.33495593074876,103.881581049872
Geylang Road,1.31008429629945,103.8707782715
Lorong 9 Geylang,1.31244748028311,103.876349019317
Lorong 11 Geylang,1.31262340379271,103.876943696969
Lorong 13 Geylang,1.31265305788603,103.877559703496
Lorong 15 Geylang,1.312829380594,103.878147917575
Lorong 21 Geylang,1.31317202004067,103.880002587436
Sims Avenue,1.31616360917262,103.889545199814
Balestier Road,1.3194793262088,103.854276707693
Jalan Ampas,1.32594687231998,103.850839479307
Jalan Kemaman,1.32634786222236,103.849903424117
Kim Keat Close,1.32374029302775,103.853472197501
Kim Keat Road,1.32420580518988,103.85247150073
Lorong Limau,1.32372053147273,103.855749473454
Minbu Road,1.32337432256355,103.850380826925
Devonshire Road,1.29719285545648,103.837470929944
Lorong 23 Geylang,1.31351376184823,103.880968253124
Sims Drive,1.31672380462251,103.878786208516
Sims Place,1.31610325103482,103.879501387546
Sims Lane,1.31679577879774,103.880845808568
Pasir Ris Drive 1,1.3748820566351,103.940592109521
Eden Grove,1.34387710487363,103.871598925171
Lorong 28 Geylang,1.31304113579468,103.885713201642
Lorong 30 Geylang,1.31345709214795,103.886467318231
Lorong 32 Geylang,1.31357450953425,103.887244045108
Ang Mo Kio Avenue 3,1.36931517954752,103.847153924066
Ang Mo Kio Avenue 6,1.36776871298297,103.844735089975
Woodlands Avenue 6,1.42862831485658,103.79630400484
Woodlands Crescent,1.44477273200993,103.812740484665
Lorong 17 Geylang,1.31295535798145,103.878972648946
Lorong 3 Geylang,1.31193842312929,103.874584510427
Upper Boon Keng Rd,1.31360661382131,103.870398673134
Changi Road,1.31748692341797,103.904124294029
Lorong 110 Changi,1.31827945971625,103.909824213553
Choa Chu Kang Central,1.38525196962708,103.745864156514
Eng Kong Terrace,1.33645990991898,103.768906484256
Lorong Kismis,1.33855314993997,103.771497314858
Lorong Lew Lian,1.35052006015449,103.875560517345
Vernon Park,1.33858824547639,103.878853053355
Ang Mo Kio Avenue 4,1.37999943101882,103.841407224475
Cantonment Road,1.27549895431693,103.841398475091
Choa Chu Kang Avenue 4,1.3845483948042,103.74379576537
Clarence Lane,1.29305554716505,103.814424413285
Hougang Avenue 2,1.36868496277618,103.884309433634
Jalan Tani,1.36584849907494,103.884856327883
Jalan Bahagia,1.32602102238192,103.858991981159
Whampoa Road,1.32604996571129,103.855601472404
Jalan Besar,1.30797217320717,103.861804757225
Kelantan Lane,1.30625310592528,103.856338129087
Lorong 20 Geylang,1.31239029325188,103.881504147527
Lorong 22 Geylang,1.31277604580511,103.882455638462
Westerhout Road,1.31073928328467,103.880128121046
Lorong Selangat,1.3450441625797,103.86856608878
Sommerville Road,1.34454301540891,103.870516874503
Marine Terrace,1.30407074370247,103.914646652036
Serangoon Avenue 2,1.35288348468299,103.867822806036
Serangoon Avenue 3,1.3738388833849,103.872139505564
Ubi Avenue 1,1.33118509619133,103.902098626147
Watten Drive,1.32750469463613,103.806415805098
Watten Estate Road,1.32611006062391,103.809249319742
Ang Mo Kio Avenue 10,1.37380851539559,103.854594160873
Race Course Road,1.31586754661,103.858023679286
Bishan Street 24,1.35728842987328,103.843790117762
Choa Chu Kang Street 51,1.391739380974,103.742593830711
Dorset Road,1.31201066677674,103.847902791905
Gloucester Road,1.3135861663611,103.85169992386
Hougang Avenue 3,1.35717772309233,103.892748376515
Hougang Street 51,1.37782270940138,103.885568714764
Jalan Grisek,1.32513556590498,103.916486542242
Jalan Sentosa,1.32193817998373,103.917237748767
Jurong East Street 21,1.33553382554428,103.743865452312
Kinta Road,1.3104239234405,103.853292528612
Lakeside Drive,1.34335239967805,103.719303577001
Paya Lebar Way,1.32573170601207,103.903329780455
Tampines Street 23,1.353220800141,103.954623904585
Tampines Street 42,1.35711606790292,103.949144797277
Tampines Street 45,1.3605475096799,103.956207278726
Upper Boon Keng Road,1.31360661382131,103.870398673134
Wellington Circle,1.45168517614776,103.822516208087
Yishun Street 21,1.43260423932066,103.838011671738
Yishun Street 72,1.42539842441665,103.833259035976
Canberra Drive,1.43769199919618,103.830277614211
Yishun Avenue 7,1.43706628204098,103.831120689838
Yishun Ring Road,1.41691210086435,103.835336299063
Yishun Street 11,1.43076992740758,103.833036581863
Guillemard Road,1.31454090676881,103.892407902763
Lorong 4 Geylang,1.31132969345473,103.87602835242
Lorong 6 Geylang,1.31115202963177,103.876674762958
Lorong 8 Geylang,1.31181054326776,103.877164387335
Lorong 14 Geylang,1.31219356359095,103.879175565377
Lorong 16 Geylang,1.31228167094409,103.880196097174
Lorong 18 Geylang,1.31243585763309,103.880783450117
Jalan Gembira,1.33267785158309,103.879504594318
Jalan Kemajuan,1.33270677768836,103.88155221698
Jalan Muhibbah,1.33231921504256,103.880353125843
Jalan Mulia,1.33282076143466,103.879083831098
Jalan Setia,1.33322916261221,103.878995584117
Joo Seng Road,1.33520143444299,103.878702994487
Kampong Ampat,1.33278525537705,103.882221731261
Upper Aljunied Lane,1.33495593074876,103.881581049872
Balestier Road,1.3194793262088,103.854276707693
Jalan Ampas,1.32594687231998,103.850839479307
Jalan Kemaman,1.32634786222236,103.849903424117
Kim Keat Close,1.32374029302775,103.853472197501
Kim Keat Road,1.32420580518988,103.85247150073
Lorong Limau,1.32372053147273,103.855749473454
Minbu Road,1.32337432256355,103.850380826925
Devonshire Road,1.29719285545648,103.837470929944
Geylang Road,1.31008429629945,103.8707782715
Lorong 9 Geylang,1.31244748028311,103.876349019317
Lorong 11 Geylang,1.31262340379271,103.876943696969
Lorong 13 Geylang,1.31265305788603,103.877559703496
Lorong 15 Geylang,1.312829380594,103.878147917575
Lorong 21 Geylang,1.31317202004067,103.880002587436
Sims Avenue,1.31616360917262,103.889545199814
Pasir Ris Drive 1,1.3748820566351,103.940592109521
Eden Grove,1.34387710487363,103.871598925171
Ang Mo Kio Avenue 3,1.36931517954752,103.847153924066
Ang Mo Kio Avenue 6,1.36776871298297,103.844735089975
Lorong 28 Geylang,1.31304113579468,103.885713201642
Lorong 30 Geylang,1.31345709214795,103.886467318231
Lorong 32 Geylang,1.31357450953425,103.887244045108
Lorong 23 Geylang,1.31351376184823,103.880968253124
Sims Drive,1.31672380462251,103.878786208516
Sims Place,1.31610325103482,103.879501387546
Sims Lane,1.31679577879774,103.880845808568
Lorong 17 Geylang,1.31295535798145,103.878972648946
Lorong 3 Geylang,1.31193842312929,103.874584510427
Upper Boon Keng Rd,1.31360661382131,103.870398673134
Choa Chu Kang Central,1.38525196962708,103.745864156514
Eng Kong Terrace,1.33645990991898,103.768906484256
Lorong Kismis,1.33855314993997,103.771497314858
Lorong Lew Lian,1.35052006015449,103.875560517345
Park Villas Green,1.36748560436634,103.879246018742
Vernon Park,1.33858824547639,103.878853053355
Ang Mo Kio Avenue 4,1.37999943101882,103.841407224475
Cantonment Road,1.27549895431693,103.841398475091
Choa Chu Kang Avenue 4,1.3845483948042,103.74379576537
Clarence Lane,1.29305554716505,103.814424413285
Hougang Avenue 2,1.36868496277618,103.884309433634
Jalan Tani,1.36584849907494,103.884856327883
Jalan Bahagia,1.32602102238192,103.858991981159
Whampoa Road,1.32604996571129,103.855601472404
Jalan Besar,1.30797217320717,103.861804757225
Kelantan Lane,1.30625310592528,103.856338129087
Lorong 1A Toa Payoh,1.33669264885385,103.844796096205
Lorong 2 Toa Payoh,1.33628706847821,103.846513782907
Lorong Selangat,1.3450441625797,103.86856608878
Sommerville Road,1.34454301540891,103.870516874503
Serangoon Avenue 2,1.35288348468299,103.867822806036
Serangoon Avenue 3,1.3738388833849,103.872139505564
Ubi Avenue 1,1.33118509619133,103.902098626147
Watten Drive,1.32750469463613,103.806415805098
Watten Estate Road,1.32611006062391,103.809249319742
Ang Mo Kio Avenue 10,1.37380851539559,103.854594160873
Race Course Road,1.31586754661,103.858023679286
Bishan Street 24,1.35728842987328,103.843790117762
Choa Chu Kang Street 51,1.391739380974,103.742593830711
Dorset Road,1.31201066677674,103.847902791905
Gloucester Road,1.3135861663611,103.85169992386
Fajar Road,1.37942873617052,103.76970317201
Hougang Avenue 3,1.35717772309233,103.892748376515
Jurong East Street 21,1.33553382554428,103.743865452312
Kinta Road,1.3104239234405,103.853292528612
Lakeside Drive,1.34335239967805,103.719303577001
Laurel Wood Avenue,1.32676541570859,103.790214701406
Lorong 22 Geylang,1.31277604580511,103.882455638462
Westerhout Road,1.31073928328467,103.880128121046
Pasir Ris Drive 6,1.37030597181051,103.957726863885
Paya Lebar Way,1.32573170601207,103.903329780455
River Valley Close,1.29510639772836,103.837908586809
Tampines Street 23,1.353220800141,103.954623904585
Tampines Street 42,1.35711606790292,103.949144797277
Tampines Street 45,1.3605475096799,103.956207278726
Upper Boon Keng Road,1.31360661382131,103.870398673134
Wellington Circle,1.45168517614776,103.822516208087
Yishun Street 21,1.43260423932066,103.838011671738
Yishun Street 72,1.42539842441665,103.833259035976
Canberra Drive,1.43769199919618,103.830277614211
Yishun Avenue 7,1.43706628204098,103.831120689838
Yishun Ring Road,1.41691210086435,103.835336299063
Yishun Street 11,1.43076992740758,103.833036581863
Jalan Ampas,1.32594687231998,103.850839479307
Jalan Kemaman,1.32634786222236,103.849903424117
Kim Keat Close,1.32374029302775,103.853472197501
Kim Keat Lane,1.32449624905099,103.85352287591
Kim Keat Road,1.32420580518988,103.85247150073
Lorong Limau,1.32372053147273,103.855749473454
Minbu Road,1.32337432256355,103.850380826925
Pegu Road,1.32304336794377,103.85175270361
Jalan Gembira,1.33267785158309,103.879504594318
Jalan Kemajuan,1.33270677768836,103.88155221698
Jalan Muhibbah,1.33231921504256,103.880353125843
Jalan Mulia,1.33282076143466,103.879083831098
Jalan Setia,1.33322916261221,103.878995584117
Joo Seng Road,1.33520143444299,103.878702994487
Kampong Ampat,1.33278525537705,103.882221731261
Upper Aljunied Lane,1.33495593074876,103.881581049872
Geylang Road,1.31008429629945,103.8707782715
Guillemard Road,1.31454090676881,103.892407902763
Lorong 4 Geylang,1.31132969345473,103.87602835242
Lorong 6 Geylang,1.31115202963177,103.876674762958
Lorong 8 Geylang,1.31181054326776,103.877164387335
Lorong 14 Geylang,1.31219356359095,103.879175565377
Lorong 16 Geylang,1.31228167094409,103.880196097174
Lorong 18 Geylang,1.31243585763309,103.880783450117
Bartley Rd,1.34402402314337,103.871851538396
Eden Grove,1.34387710487363,103.871598925171
Lorong 28 Geylang,1.31304113579468,103.885713201642
Lorong 30 Geylang,1.31345709214795,103.886467318231
